name,site,title,type,belong,nature,website
泉州工艺美术职业学院,福建,——,艺术,福建省教育厅,高职专科,——
厦门城市职业学院,福建,——,综合,福建省教育厅,高职专科,www.xmcu.cn
福建警官职业学院,福建,——,政法,福建省教育厅,高职专科,——
福建生物工程职业技术学院,福建,——,工科,福建省教育厅,高职专科,http://www.fjvcb.cn
福建艺术职业学院,福建,——,艺术,福建省教育厅,高职专科,www.fjyszyxy.com
福建体育职业技术学院,福建,——,体育,福建省教育厅,高职专科,www.fjipe.cn
安徽国防科技职业学院,安徽,——,工科,安徽省教育厅,高职专科,www.ahgf.com.cn
安徽林业职业技术学院,安徽,——,林业,安徽省教育厅,高职专科,www.ahlyxy.cn
安徽新闻出版职业技术学院,安徽,——,工科,安徽省教育厅,高职专科,www.ahcbxy.cn
安徽财贸职业学院,安徽,——,财经,安徽省教育厅,高职专科,www.aftvc.com
安徽电气工程职业技术学院,安徽,——,工科,安徽省教育厅,高职专科,www.aepu.com.cn
安庆职业技术学院,------,——,工科,安徽省教育厅,高职专科,www.aqvtc.cn
安徽公安职业学院,安徽,——,政法,安徽省教育厅,高职专科,www.ahgaxy.com.cn
芜湖信息技术职业学院,------,——,工科,安徽省教育厅,高职专科,http://whjy.ahedu.gov.cn
安徽国际商务职业学院,安徽,——,财经,安徽省教育厅,高职专科,www.ahiib.com
马鞍山职业技术学院,------,——,------,——,高职专科,www.mastc.edu.cn
徽商职业学院,------,——,------,——,高职专科,www.huishangedu.cn
安徽旅游职业学院,安徽,——,综合,——,高职专科,www.ahlyedu.cn
安徽冶金科技职业学院,安徽,——,工科,安徽省教育厅,高职专科,http://www.ahyky.com
安徽机电职业技术学院,安徽,——,工科,安徽省教育厅,高职专科,www.ahcme.cn
安徽审计职业学院,安徽,——,财经,安徽省教育厅,高职专科,www.ahsjxy.cn
亳州职业技术学院,------,——,工科,安徽省教育厅,高职专科,www.bzvtc.com
安徽中澳科技职业学院,安徽,——,工科,安徽省教育厅,高职专科,www.acac.cn
泉州医学高等专科学校,------,——,医药,福建省教育厅,高职专科,www.qzygz.com
厦门医学高等专科学校,福建,——,医药,——,高职专科,www.xmygz.cn
泉州工艺美术职业学院,福建,——,艺术,福建省教育厅,高职专科,——
厦门城市职业学院,福建,——,综合,福建省教育厅,高职专科,www.xmcu.cn
福建警官职业学院,福建,——,政法,福建省教育厅,高职专科,——
福建生物工程职业技术学院,福建,——,工科,福建省教育厅,高职专科,http://www.fjvcb.cn
福建艺术职业学院,福建,——,艺术,福建省教育厅,高职专科,www.fjyszyxy.com
福建体育职业技术学院,福建,——,体育,福建省教育厅,高职专科,www.fjipe.cn
宁德职业技术学院,------,——,综合,福建省教育厅,高职专科,www.ndzy.cn
泉州经贸职业技术学院,------,——,财经,福建省教育厅,高职专科,www.qzjmc.cn
闽西职业技术学院,------,——,工科,福建省教育厅,高职专科,www.mxdx.net
三明职业技术学院,------,——,综合,福建省教育厅,高职专科,www.smvtc.com
湄洲湾职业技术学院,------,——,综合,福建省教育厅,高职专科,www.fjmzw.com
漳州卫生职业学院,------,——,------,——,高职专科,http://www.zzwzy.com
天津天狮学院,天津,——,综合,天津市教育委员会,本科,www.tianshi.edu.cn
保定学院,------,——,师范,河北省教育厅,本科,www.bdu.edu.cn
上海海洋大学,上海,——,农业,上海市教育委员会,本科,http://www.shfu.edu.cn
上海海关学院,上海,——,综合,——,本科,http://shanghai_edu.customs.gov.cn
浙江警察学院,浙江,——,政法,浙江省教育厅,本科,www.zjjcxy.cn
宁波大红鹰学院,------,——,工科,浙江省教育厅,本科,www.nbdhyu.edu.cn
浙江越秀外国语学院,浙江,——,语言,浙江省教育厅,本科,www.yxc.cn
合肥师范学院,------,——,师范,安徽省教育厅,本科,www.hftc.edu.cn
池州学院,------,——,师范,安徽省教育厅,本科,http://zs.czu.edu.cn
蚌埠学院,------,——,工科,安徽省教育厅,本科,www.bbxy.edu.cn
安徽三联学院,安徽,——,工科,安徽省教育厅,本科,www.sanlian.net.cn
福建警察学院,福建,——,政法,福建省教育厅,本科,www.fjpsc.edu.cn
闽南理工学院,------,——,工科,——,本科,http://www.mnust.cn
武夷学院,------,——,师范,福建省教育厅,本科,www.wuyiu.edu.cn
齐鲁医药学院,山东,——,医药,山东省教育厅,本科,www.wjmu.net
潍坊科技学院,------,——,综合,山东省教育厅,本科,www.wfkjxy.com.cn
山东英才学院,山东,——,综合,山东省教育厅,本科,www.ycxy.com
河南工程学院,河南,——,工科,河南省教育厅,本科,www.haue.edu.cnv
郑州华信学院,河南,——,工科,河南省教育厅,本科,www.zzhxxy.com
郑州科技学院,河南,——,工科,河南省教育厅,本科,www.zit.edu.cn
荆楚理工学院,------,——,工科,湖北省教育厅,本科,www.jcut.edu.cn
湖南第一师范学院,湖南,——,师范,湖南省教育厅,本科,www.hnfnu.edu.cn
仲恺农业工程学院,北京,——,农业,广东省教育厅,本科,www.zhku.edu.cn
海口经济学院,------,——,财经,海南省教育厅,本科,www.hkc.edu.cn
成都学院,------,——,综合,——,本科,www.cdu.edu.cn
昆明学院,------,——,综合,——,本科,http://www.kmu.edu.cn/
西安思源学院,陕西,——,工科,——,本科,http://www.xasyu.cn/
陕西国际商贸学院,陕西,——,财经,陕西省教育厅,本科,http://www.csiic.com/
保定电力职业技术学院,河北,——,工科,河北省教育厅,高职专科,http://www.bddy.cn/
保险职业学院,湖南,——,财经,湖南省教育厅,高职专科,www.bxxy.com
北海宏源足球职业学院,广西,——,体育,——,高职专科,——
北京工商大学嘉华学院,北京,——,财经,北京市教育委员会,独立学院,www.canvard.edu.cn
北京工业大学耿丹学院,北京,——,综合,北京市教育委员会,独立学院,http://www.gengdan.cn
燕京理工学院,河北,——,综合,河北省教育厅,独立学院,http://www.yit.edu.cn/
北京汇佳职业学院,北京,——,语言,北京市教育委员会,高职专科,www.hju.net.cn
北京交通职业技术学院,北京,——,工科,北京市教育委员会,高职专科,www.jtxy.com.cn
北京科技大学天津学院,天津,——,综合,天津市教育委员会,独立学院,http://tj.ustb.edu.cn
北京科技职业学院,北京,——,工科,北京市教育委员会,高职专科,www.5aaa.com
北京理工大学珠海学院,广东,——,综合,广东省教育厅,独立学院,http://www.zhbit.com/
北京培黎职业学院,北京,——,语言,北京市教育委员会,高职专科,www.bjpldx.edu.cn
北京现代职业技术学院,北京,——,工科,北京市教育委员会,高职专科,www.moderncollege.com.cn
北京邮电大学世纪学院,北京,——,综合,北京市教育委员会,独立学院,http://www.ccbupt.cn
北京中医药大学东方学院,河北,——,综合,河北省教育厅,独立学院,www.df
长春理工大学光电信息学院,吉林,——,工科,吉林省教育厅,独立学院,www.csoei.com
宁德职业技术学院,------,——,综合,福建省教育厅,高职专科,www.ndzy.cn
泉州经贸职业技术学院,------,——,财经,福建省教育厅,高职专科,www.qzjmc.cn
闽西职业技术学院,------,——,工科,福建省教育厅,高职专科,www.mxdx.net
三明职业技术学院,------,——,综合,福建省教育厅,高职专科,www.smvtc.com
湄洲湾职业技术学院,------,——,综合,福建省教育厅,高职专科,www.fjmzw.com
漳州卫生职业学院,------,——,------,——,高职专科,http://www.zzwzy.com
天津天狮学院,天津,——,综合,天津市教育委员会,本科,www.tianshi.edu.cn
保定学院,------,——,师范,河北省教育厅,本科,www.bdu.edu.cn
上海海洋大学,上海,——,农业,上海市教育委员会,本科,http://www.shfu.edu.cn
上海海关学院,上海,——,综合,——,本科,http://shanghai_edu.customs.gov.cn
浙江警察学院,浙江,——,政法,浙江省教育厅,本科,www.zjjcxy.cn
宁波大红鹰学院,------,——,工科,浙江省教育厅,本科,www.nbdhyu.edu.cn
浙江越秀外国语学院,浙江,——,语言,浙江省教育厅,本科,www.yxc.cn
合肥师范学院,------,——,师范,安徽省教育厅,本科,www.hftc.edu.cn
池州学院,------,——,师范,安徽省教育厅,本科,http://zs.czu.edu.cn
蚌埠学院,------,——,工科,安徽省教育厅,本科,www.bbxy.edu.cn
安徽三联学院,安徽,——,工科,安徽省教育厅,本科,www.sanlian.net.cn
福建警察学院,福建,——,政法,福建省教育厅,本科,www.fjpsc.edu.cn
闽南理工学院,------,——,工科,——,本科,http://www.mnust.cn
武夷学院,------,——,师范,福建省教育厅,本科,www.wuyiu.edu.cn
齐鲁医药学院,山东,——,医药,山东省教育厅,本科,www.wjmu.net
潍坊科技学院,------,——,综合,山东省教育厅,本科,www.wfkjxy.com.cn
山东英才学院,山东,——,综合,山东省教育厅,本科,www.ycxy.com
河南工程学院,河南,——,工科,河南省教育厅,本科,www.haue.edu.cnv
郑州华信学院,河南,——,工科,河南省教育厅,本科,www.zzhxxy.com
郑州科技学院,河南,——,工科,河南省教育厅,本科,www.zit.edu.cn
荆楚理工学院,------,——,工科,湖北省教育厅,本科,www.jcut.edu.cn
湖南第一师范学院,湖南,——,师范,湖南省教育厅,本科,www.hnfnu.edu.cn
仲恺农业工程学院,北京,——,农业,广东省教育厅,本科,www.zhku.edu.cn
海口经济学院,------,——,财经,海南省教育厅,本科,www.hkc.edu.cn
成都学院,------,——,综合,——,本科,www.cdu.edu.cn
昆明学院,------,——,综合,——,本科,http://www.kmu.edu.cn/
西安思源学院,陕西,——,工科,——,本科,http://www.xasyu.cn/
陕西国际商贸学院,陕西,——,财经,陕西省教育厅,本科,http://www.csiic.com/
保定电力职业技术学院,河北,——,工科,河北省教育厅,高职专科,http://www.bddy.cn/
保险职业学院,湖南,——,财经,湖南省教育厅,高职专科,www.bxxy.com
北海宏源足球职业学院,广西,——,体育,——,高职专科,——
北京工商大学嘉华学院,北京,——,财经,北京市教育委员会,独立学院,www.canvard.edu.cn
北京工业大学耿丹学院,北京,——,综合,北京市教育委员会,独立学院,http://www.gengdan.cn
燕京理工学院,河北,——,综合,河北省教育厅,独立学院,http://www.yit.edu.cn/
北京汇佳职业学院,北京,——,语言,北京市教育委员会,高职专科,www.hju.net.cn
北京交通职业技术学院,北京,——,工科,北京市教育委员会,高职专科,www.jtxy.com.cn
北京科技大学天津学院,天津,——,综合,天津市教育委员会,独立学院,http://tj.ustb.edu.cn
北京科技职业学院,北京,——,工科,北京市教育委员会,高职专科,www.5aaa.com
北京理工大学珠海学院,广东,——,综合,广东省教育厅,独立学院,http://www.zhbit.com/
北京培黎职业学院,北京,——,语言,北京市教育委员会,高职专科,www.bjpldx.edu.cn
北京现代职业技术学院,北京,——,工科,北京市教育委员会,高职专科,www.moderncollege.com.cn
北京邮电大学世纪学院,北京,——,综合,北京市教育委员会,独立学院,http://www.ccbupt.cn
北京中医药大学东方学院,河北,——,综合,河北省教育厅,独立学院,www.df
长春理工大学光电信息学院,吉林,——,工科,吉林省教育厅,独立学院,www.csoei.com
长春财经学院,吉林,——,财经,——,独立学院,http://www.iecctc.com
长江大学工程技术学院,湖北,——,工科,湖北省教育厅,独立学院,http://gcxy.yangtzeu.edu.cn
长江工程职业技术学院,湖北,——,工科,湖北省教育厅,高职专科,http://www.cj
长沙理工大学城南学院,湖南,——,工科,湖南省教育厅,独立学院,http://www.csust.edu.cn/pub/cnxy/
长沙医学院,湖南,——,医药,湖南省教育厅,本科,www.csmu.edu.cn
成都东软信息技术职业学院,四川,——,工科,——,高职专科,www.ccniit.com
成都理工大学广播影视学院,四川,——,艺术,四川省教育厅,独立学院,www.scmc.edu.cn
大连交通大学信息工程学院,辽宁,——,工科,——,独立学院,www.dist.edu.cn
电子科技大学成都学院,四川,——,工科,四川省教育厅,独立学院,www.cduestc.cn
大连财经学院,辽宁,——,财经,辽宁省教育厅,独立学院,www.kingbridge.net
东北大学东软信息学院,辽宁,——,综合,——,独立学院,http:
黑龙江工商学院,黑龙江,——,综合,黑龙江省教育厅,本科,http://www.hgs
鄂东职业技术学院,湖北,——,工科,湖北省教育厅,高职专科,www.edzy.cn
广西经贸职业技术学院,广西,——,财经,广西壮族自治区教育厅,高职专科,www.gxjmxy.com
广州南洋理工职业学院,广东,——,综合,广东省教育厅,高职专科,www.nyjy.cn
桂林电子科技大学信息科技学院,广西,——,工科,广西壮族自治区教育厅,独立学院,http://iit.guet.edu.cn/main/default.asp
哈尔滨师范大学恒星学院,黑龙江,——,师范,——,独立学院,www.hiu.edu.cn
河北大学工商学院,河北,——,综合,河北省教育厅,独立学院,www.hicc.cn
河北理工大学轻工学院,河北,——,工科,——,独立学院,http://qgxy.heut.edu.cn/
